Review Date,Review Text,Rating
"January 10, 2019",It was a great dinner with my family.specially my kids were very happy.food was excellent.Service was wonderfully.,5.0
"January 9, 2019",I visited seasonal taste restaurant with my friend it was so Nice.We enjoyed very Much.We will come back again.Food was Excellent.,5.0
"January 9, 2019",Amazing place and delicious food.restaurant staff Wes very friendly .food was execellent. We will come back again.,5.0
"January 9, 2019","Best food,best service specially Ms Sumonna give us tremendous support for everything really I a great celebrating my wife birthday at Westin ...just wow",5.0
"January 4, 2019",Quality of Food and services were good. People were so cordial.foods is very nice.there are more varites foods,4.0
"January 4, 2019","total enjoyment top class food with stunning variety One side Asian one side Turkish delicacies,Selection of kebabs just right Also i heard that finally they get the right top chef on board....! great job with that",5.0
"January 2, 2019",I was here for breakfast today and their breakfast offerings are up to the mark. The service is on top of everything. Waiter Shagor did excellent job.,5.0
"January 2, 2019",Seasonal tastes the best restaurant. especially mango ice cream .and chocolate pudding .mango mousse was good .thanks to all of you....,5.0
"January 2, 2019",Wonderful hospitality.and outstanding food and service very good. Delicious food tempura was good thanks to all of you,5.0
"January 2, 2019",Nice food and fresh salad was good shrimp with bean sprout very good.lamb loin with mushroom &herb’s sauce very tasty,5.0
"January 2, 2019","Seasonal tastes the best in the dhaka city,nice service and staff was very good ,fantastic food,live grill section good",5.0
"January 2, 2019",Salmon sushi was good and nice view.wonderful services.fantastic hospitality.food quality very good.,5.0
"January 2, 2019",Nice view and staff very well and welcoming. great hospitality. overall all good.thanks to all of you,5.0
"January 2, 2019",I came the first time seasonal tastes restaurant. Nice view and food was fantastic. all invironmant good.,5.0
"December 31, 2018",Delicious food. the best restaurant in the dhaka city . great hospitality. and staff very welcoming. fantastic service,5.0
"December 31, 2018",We just finished the New Year Eve dinner at seasonal taste and just wanna say this was an superb experience that we had. Good Buy to 2018 and welcome to 2019😊,5.0
"December 30, 2018",Delicious food. The best multi cuisine restaurant in the City. I love the food and their best services.,5.0
"December 28, 2018",I waw came my family the westin dhaka seasonal tastes .nice view and food quallity very good.fantastic service.thanks to all of you.,5.0
"December 28, 2018",The sushi was fantastic and amazing.and biff stack very tasty.nice view and baklava mango cheese cake very tasty,5.0
"December 28, 2018",Food quallity very good .tempura and nehari very good .nice view .and service excellent .i came my friend seasonal tastes.we enjoyed,5.0
"December 28, 2018",Seasonal tastes restaurant the best restaurant.nice view and staff very friendly .and delicious food .we enjoyed thanks to everyone,5.0
"December 28, 2018",Food quality very good.and nice place.all staff very friendly .and live grill section very good thanks to all of you,5.0
"December 28, 2018","The place was awesome as well as the food.I enjoyed every item very much.The service was also very impressive.Overall,I really liked this place,their food and their service.",5.0
"December 28, 2018",The ginger bread was perfect. The taste was amazing and the sushi had a very nice texture.would recommend,5.0
"December 28, 2018","Had a great time in westin,their behaviour food especially the prawn curry was really good.Hope to visit again soon.",5.0
"December 24, 2018",It is nice to have lunch here. Christmas decorations are too nice. We spent time with Santa claus. Environment is so good. people and foods are too nice. I would love to invite people to be here.,5.0
"December 24, 2018",It was a family get together. We had a good time here. Foods are delicious. Deserts are to yummy. WE ENJOYED our food very much.,5.0
"December 24, 2018",It is a very nice to have lunch here. Though it’s quite busy they tried a lot to give us nice service. Foods are to delicious.I would love to come here again..,5.0
"December 23, 2018","The best place to celebrate such a memorable occassion..scrumptious dinner, excellent service & comfy environment. The anniversary cake was a pleasant surprise! And the kebabs, sushi and the well plated desserts were excellent!!",5.0
"December 21, 2018",Great food and amicable service by all the staff. Multiple delicious dishes from multiple origins. Beautiful and clean environment. Highly recommended.,5.0
"December 21, 2018",Had a wonderful dinner at Westin Hotel Dhaka with my friend. Friendly and helpful staff member. The food was really good and the desserts were amazing and wouod recommend everyone to come and try out the dishes that seasonal taste restaurant have at Westin Hotel...More,5.0
"December 18, 2018",My sister-in-law visiting from the States treated us to a buffet dinner at the Westin..it was really good! The buffet spread is always excellent & the service was very attentive. Full marks for everything. Thank you.,5.0
"December 18, 2018","Overall good food, deserts and seasonal tastes, And they also provide all kinds of Asian food They are so polite best buffet restuarant in dhaka city",5.0
"December 18, 2018",Seasonal tastes one of the best buffet resturent. They have many kinds of food. Fresh juices and desert. They make Indian American Bangladeshi all Asian food. Just love this resturent,5.0
"December 16, 2018",nice view and amazing food.all environment fantastic. especially live grill section good. and staff very friendly and halpfull.,5.0
"December 16, 2018",Wonderful food i came victory day dinner time. Nice view and all staff was good.especially moazzam chief very good. and f/b manager xavier very polite,5.0
"December 16, 2018",I came the seasonal tastes restaurant dinner time. food quality amazing. and nice view. especially salmon sashimi. and beef kala bhuna. egg and yoghurt mezze good.,5.0
"December 15, 2018",I really like the service in seasonal tastes restaurants.level 2 floor.we are having great service. especially Sumaiya looking very nice.and all staff very helpful.,5.0
"December 15, 2018","We just finished our lunch at seasonal tastes and they are celebrating the VICTORY DAY Lunch. Food and service are excellent. Specially the local dishes like Hilsha Fry, Deshi style Chicken Roast was on top of everything.",5.0
"December 15, 2018","Be it breakfast, brunch, lunch or dinner, The Seasonal Taste at the The Westin in Dhaka is the best buffet I have come across so far. Service is good, food is yummy and let alone the variety of desi and western items. A must visit!",5.0
